model,flag,contact_probability,duration_generations,duration_years,seed,primary_ignition,first_generation,final_repertoire,final_primary_fraction,final_cognition,final_infrastructure
No teaching,8,0.06,40,1000,1240619,0,-1,4.475,0.0,0.2784634128334288,0.026178836765853
No teaching,8,0.06,40,1000,1240620,0,-1,4.203125,0.0,0.2431251192192563,0.0179335468664895
No teaching,8,0.06,40,1000,1240621,0,-1,4.390625,0.0,0.266182920693077,0.0197772608361441
No teaching,8,0.06,40,1000,1240622,0,-1,5.090625,0.0,0.2964585045935418,0.0374644208176847
No teaching,8,0.06,40,1000,1240623,0,-1,4.78125,0.0,0.2917076838694062,0.0232049301816205
No teaching,8,0.06,40,1000,1240624,0,-1,4.546875,0.0,0.2599472794643917,0.0225768765135024
No teaching,8,0.06,40,1000,1240625,0,-1,4.5625,0.0,0.2784260400512969,0.024868576367205
No teaching,8,0.06,40,1000,1240626,0,-1,4.934375,0.0,0.3269096128987006,0.0269379537153391
No teaching,8,0.06,40,1000,1240627,0,-1,4.578125,0.0,0.2898384481963156,0.0246494023809495
No teaching,8,0.06,40,1000,1240628,0,-1,4.35,0.0,0.2210832477874743,0.0178862375980598
No teaching,8,0.06,40,1000,1240629,0,-1,4.546875,0.0,0.2695482295131438,0.0202563649061271
No teaching,8,0.06,40,1000,1240630,0,-1,4.028125,0.0,0.2142537902242326,0.0163881715192369
No teaching,8,0.06,40,1000,1240631,0,-1,4.975,0.0,0.3014575758822216,0.0536448271254974
No teaching,8,0.06,40,1000,1240632,0,-1,5.3375,0.0,0.3132980016072907,0.0687898461273268
No teaching,8,0.06,40,1000,1240633,0,-1,4.578125,0.0,0.2782055615058229,0.023129572175343
No teaching,8,0.06,40,1000,1240634,0,-1,4.590625,0.0,0.2872848519087033,0.0197318976603846
No teaching,8,0.06,40,1000,1240635,0,-1,4.775,0.003125,0.2802805577694001,0.0468026340108486
No teaching,8,0.06,40,1000,1240636,0,-1,4.909375,0.0,0.3147740351785757,0.0326992847335851
No teaching,8,0.06,40,1000,1240637,0,-1,4.765625,0.0,0.2805381289424179,0.031199027684235
No teaching,8,0.06,40,1000,1240638,0,-1,4.515625,0.0,0.2828823460326167,0.0200368588080378
No teaching,8,0.06,40,1000,1240639,0,-1,5.334375,0.0,0.3285291947862272,0.0488523578101923
No teaching,8,0.06,40,1000,1240640,0,-1,4.375,0.0,0.2455290965558978,0.0183622538359578
No teaching,8,0.06,40,1000,1240641,0,-1,4.609375,0.0,0.2770010754973682,0.0205306618307551
No teaching,8,0.06,40,1000,1240642,0,-1,4.68125,0.0,0.2963394688019033,0.0279230376309385
No teaching,8,0.06,40,1000,1240643,0,-1,4.375,0.0,0.2816968052843715,0.0212560328312506
No teaching,8,0.06,40,1000,1240644,0,-1,5.13125,0.0,0.3289991130401125,0.0414449306687339
No teaching,8,0.06,40,1000,1240645,0,-1,4.91875,0.0,0.2826305501839438,0.0437975199516841
No teaching,8,0.06,40,1000,1240646,0,-1,4.68125,0.0,0.2734172318023835,0.0221717589046521
No teaching,8,0.06,40,1000,1240647,0,-1,4.73125,0.0,0.2932228475650246,0.0217802699812192
No teaching,8,0.06,40,1000,1240648,0,-1,4.4625,0.0,0.272529326907582,0.0191559982423602
No teaching,8,0.06,40,1000,1240649,0,-1,5.128125,0.0,0.3148970970886793,0.0439765814796685
No teaching,8,0.1,40,1000,1241000,0,-1,4.88125,0.003125,0.2785296545306474,0.0677135359030633
No teaching,8,0.1,40,1000,1241001,0,-1,4.190625,0.0,0.2520286474872061,0.0163522751251637
No teaching,8,0.1,40,1000,1241002,0,-1,4.73125,0.0,0.2939985565587975,0.026796526889378
No teaching,8,0.1,40,1000,1241003,0,-1,4.603125,0.0,0.2943236758225128,0.0206919956545394
No teaching,8,0.1,40,1000,1241004,0,-1,4.74375,0.0,0.2693789661040707,0.0311507515633761
No teaching,8,0.1,40,1000,1241005,0,-1,6.134375,0.025,0.3737084802477687,0.1595007786306639
No teaching,8,0.1,40,1000,1241006,0,-1,4.721875,0.0,0.2735178258568089,0.042106450901306
No teaching,8,0.1,40,1000,1241007,0,-1,4.365625,0.0,0.2414236716733625,0.0180794511227406
No teaching,8,0.1,40,1000,1241008,0,-1,4.184375,0.0,0.2252429152720309,0.0174588720582254
No teaching,8,0.1,40,1000,1241009,0,-1,4.471875,0.0,0.2411957571086266,0.0264383515609528
No teaching,8,0.1,40,1000,1241010,0,-1,4.04375,0.0,0.2096790835482437,0.0158134591612888
No teaching,8,0.1,40,1000,1241011,0,-1,4.96875,0.0,0.3246442999914057,0.0265659827874727
No teaching,8,0.1,40,1000,1241012,0,-1,4.5375,0.0,0.2657398516650986,0.0311070287587139
No teaching,8,0.1,40,1000,1241013,0,-1,5.271875,0.0,0.3301219884377507,0.0541672950089774
No teaching,8,0.1,40,1000,1241014,0,-1,5.325,0.0,0.318601904929695,0.0864939845884376
No teaching,8,0.1,40,1000,1241015,0,-1,4.35,0.0,0.2807251628564677,0.0190932581609604
No teaching,8,0.1,40,1000,1241016,0,-1,4.646875,0.0,0.2953820851795335,0.0236926959550722
No teaching,8,0.1,40,1000,1241017,0,-1,4.865625,0.0,0.2661480188289101,0.0343218893335913
No teaching,8,0.1,40,1000,1241018,0,-1,4.265625,0.0,0.2709632980723272,0.0180059667468536
No teaching,8,0.1,40,1000,1241019,0,-1,4.528125,0.0,0.2825750405406486,0.0195763433546348
No teaching,8,0.1,40,1000,1241020,0,-1,4.175,0.0,0.2441399751794108,0.0158605728964333
No teaching,8,0.1,40,1000,1241021,0,-1,4.184375,0.0,0.2445038188592407,0.0168807107314407
No teaching,8,0.1,40,1000,1241022,0,-1,4.609375,0.0,0.2675659173473909,0.0383149117449043
No teaching,8,0.1,40,1000,1241023,0,-1,4.953125,0.003125,0.2892354644434146,0.0551768096911803
No teaching,8,0.1,40,1000,1241024,0,-1,4.45625,0.0,0.2828767146527033,0.0179763124692571
No teaching,8,0.1,40,1000,1241025,0,-1,5.284375,0.009375,0.2970589604081387,0.054045795091406
No teaching,8,0.1,40,1000,1241026,0,-1,5.15625,0.0,0.3158946217046494,0.0417702995397794
No teaching,8,0.1,40,1000,1241027,0,-1,5.05,0.0,0.305659332992818,0.0361067818421613
No teaching,8,0.1,40,1000,1241028,0,-1,4.44375,0.0,0.2524827720241004,0.0212615602138824
No teaching,8,0.1,40,1000,1241029,0,-1,4.49375,0.0,0.2715158621770411,0.0206068195607488
No teaching,8,0.1,40,1000,1241030,0,-1,4.428125,0.0,0.2511084079193068,0.0189596303888484
No teaching,8,0.1,40,1000,1241031,0,-1,4.6125,0.0,0.3256657495742712,0.0240518175585339
No teaching,8,0.1,40,1000,1241032,0,-1,4.06875,0.0,0.224764692522462,0.0148784287831421
No teaching,8,0.1,40,1000,1241033,0,-1,4.890625,0.0,0.279469735426361,0.0430522711646729
No teaching,8,0.1,40,1000,1241034,0,-1,4.565625,0.0,0.3031566123869761,0.0203249078618256
No teaching,8,0.1,40,1000,1241035,0,-1,4.3375,0.0,0.2477639591930041,0.0168719621792355
No teaching,8,0.1,40,1000,1241036,0,-1,5.2875,0.0,0.347406061629369,0.0558802024206775
No teaching,8,0.1,40,1000,1241037,0,-1,4.646875,0.0,0.271454065754128,0.0220393242279133
No teaching,8,0.1,40,1000,1241038,0,-1,4.24375,0.0,0.2455878715731146,0.017194161423017
No teaching,8,0.1,40,1000,1241039,0,-1,4.715625,0.0,0.284062203324214,0.0263610149939336
No teaching,8,0.1,40,1000,1241040,0,-1,4.540625,0.0,0.2904350030197399,0.0201204681607979
No teaching,8,0.1,40,1000,1241041,0,-1,4.509375,0.0,0.2563768469313003,0.0212211561095732
No teaching,8,0.1,40,1000,1241042,0,-1,4.746875,0.0,0.2767034485437426,0.0393610413346727
No teaching,8,0.1,40,1000,1241043,0,-1,4.88125,0.0,0.2990137238758735,0.0258336925116921
No teaching,8,0.1,40,1000,1241044,0,-1,4.675,0.0,0.267775754289866,0.0200848131116634
No teaching,8,0.1,40,1000,1241045,0,-1,4.984375,0.009375,0.2804939759026101,0.0620866380811552
No teaching,8,0.1,40,1000,1241046,0,-1,5.059375,0.0,0.3293786283656146,0.0618465505758598
No teaching,8,0.1,40,1000,1241047,0,-1,5.1625,0.003125,0.3158824174354951,0.0702830885829741
No teaching,8,0.1,40,1000,1241048,0,-1,5.403125,0.0,0.3303532561989663,0.0552424145690848
No teaching,8,0.1,40,1000,1241049,0,-1,4.7,0.0,0.3222591626283629,0.0240063255759747
No teaching,8,0.16,40,1000,1241600,0,-1,5.1125,0.0,0.332232926552819,0.0465804613592624
No teaching,8,0.16,40,1000,1241601,0,-1,5.025,0.0,0.3182123046027302,0.0513150365500026
No teaching,8,0.16,40,1000,1241602,0,-1,5.415625,0.0,0.3333605719494187,0.0437980838474007
No teaching,8,0.16,40,1000,1241603,0,-1,4.221875,0.0,0.2462354308135061,0.0172027830620014
No teaching,8,0.16,40,1000,1241604,0,-1,4.18125,0.0,0.2322715019790399,0.0185211250959655
No teaching,8,0.16,40,1000,1241605,0,-1,5.396875,0.0,0.3482392053759205,0.0480883446915208
No teaching,8,0.16,40,1000,1241606,0,-1,4.31875,0.0,0.2733072697404546,0.018044704718477
No teaching,8,0.16,40,1000,1241607,0,-1,4.371875,0.0,0.2761040398135534,0.0183549115261144
No teaching,8,0.16,40,1000,1241608,0,-1,4.925,0.0,0.2948927914600742,0.0295599318833573
No teaching,8,0.16,40,1000,1241609,0,-1,4.35,0.0,0.2717983457598641,0.0191710472264533
No teaching,8,0.16,40,1000,1241610,0,-1,4.49375,0.0,0.2671326101807049,0.0214215095248344
No teaching,8,0.16,40,1000,1241611,0,-1,4.88125,0.0,0.3083140623230211,0.0311471568453648
No teaching,8,0.16,40,1000,1241612,0,-1,4.43125,0.0,0.2593949744750123,0.0226841608702475
No teaching,8,0.16,40,1000,1241613,0,-1,4.590625,0.0,0.2595157689305777,0.0280730975739652
No teaching,8,0.16,40,1000,1241614,0,-1,4.55,0.0,0.2762694500372306,0.0182671907586754
No teaching,8,0.16,40,1000,1241615,0,-1,4.565625,0.0,0.2562467133875807,0.020609410641526
No teaching,8,0.16,40,1000,1241616,0,-1,5.021875,0.00625,0.2899559388488435,0.0436573902793588
No teaching,8,0.16,40,1000,1241617,0,-1,4.35625,0.0,0.254684703535382,0.0188269938342677
No teaching,8,0.16,40,1000,1241618,0,-1,4.334375,0.0,0.2614459219908617,0.0213567053820993
No teaching,8,0.16,40,1000,1241619,0,-1,5.225,0.0,0.3116842594315435,0.0507809288208482
No teaching,8,0.16,40,1000,1241620,0,-1,4.15625,0.0,0.2370116127415073,0.0181018193288792
No teaching,8,0.16,40,1000,1241621,0,-1,4.3875,0.0,0.2834692298341534,0.0189591464322663
No teaching,8,0.16,40,1000,1241622,0,-1,4.5375,0.0,0.2585324618221343,0.0185209741869068
No teaching,8,0.16,40,1000,1241623,0,-1,4.484375,0.0,0.2801869217214244,0.0176985650355254
No teaching,8,0.16,40,1000,1241624,0,-1,4.4,0.0,0.2873010776646912,0.0211507840507966
No teaching,8,0.16,40,1000,1241625,0,-1,4.85625,0.003125,0.3033712795111393,0.0471326616377418
No teaching,8,0.16,40,1000,1241626,0,-1,4.603125,0.0,0.2694551324428271,0.0199206531263036
No teaching,8,0.16,40,1000,1241627,0,-1,4.828125,0.0,0.2884200643361579,0.0362322481208766
No teaching,8,0.16,40,1000,1241628,0,-1,4.33125,0.0,0.2530554672980489,0.0188104528390941
No teaching,8,0.16,40,1000,1241629,0,-1,4.909375,0.0,0.3085819200503445,0.025579473059846
No teaching,8,0.16,40,1000,1241630,0,-1,4.359375,0.0,0.264636357013804,0.0177923611760998
No teaching,8,0.16,40,1000,1241631,0,-1,4.753125,0.0,0.2923230866666522,0.0439835008066687
No teaching,8,0.16,40,1000,1241632,0,-1,4.240625,0.0,0.2262878813274868,0.0202472574027988
No teaching,8,0.16,40,1000,1241633,0,-1,4.453125,0.0,0.2754726968606395,0.0178884434415028
No teaching,8,0.16,40,1000,1241634,0,-1,4.428125,0.0,0.2852405820754668,0.01966425851843
No teaching,8,0.16,40,1000,1241635,0,-1,4.209375,0.0,0.2491749472927832,0.0187037885441853
No teaching,8,0.16,40,1000,1241636,0,-1,4.46875,0.0,0.245289410992082,0.0187565781675134
No teaching,8,0.16,40,1000,1241637,0,-1,4.18125,0.0,0.2636589419151088,0.0172844361022657
No teaching,8,0.16,40,1000,1241638,0,-1,4.74375,0.0,0.2877429976018607,0.0322564852310355
No teaching,8,0.16,40,1000,1241639,0,-1,4.01875,0.0,0.21516867885259,0.0157067442762241
No teaching,8,0.16,40,1000,1241640,0,-1,4.95625,0.0,0.3087762972512392,0.0489547441647119
No teaching,8,0.16,40,1000,1241641,0,-1,5.28125,0.009375,0.301365456726341,0.0706782379664619
No teaching,8,0.16,40,1000,1241642,0,-1,4.571875,0.0,0.2633271475579651,0.0340120387232052
No teaching,8,0.16,40,1000,1241643,0,-1,4.8,0.0,0.2811121539910821,0.0412748417895539
No teaching,8,0.16,40,1000,1241644,0,-1,4.4625,0.0,0.2841766197055258,0.0195461334985658
No teaching,8,0.16,40,1000,1241645,0,-1,4.7125,0.0,0.3120966475717417,0.0250680752297345
No teaching,8,0.16,40,1000,1241646,0,-1,4.315625,0.0,0.231731304079737,0.0424405047996414
No teaching,8,0.16,40,1000,1241647,0,-1,4.80625,0.01875,0.2463997649283456,0.0742065264815703
No teaching,8,0.16,40,1000,1241648,0,-1,4.6625,0.0,0.2829724344747762,0.0356163641910578
No teaching,8,0.16,40,1000,1241649,0,-1,4.509375,0.0,0.256301670942507,0.0190778569485835
No teaching,8,0.03,60,1500,1260300,0,-1,4.665625,0.0,0.3039532020990839,0.0234016508612255
No teaching,8,0.03,60,1500,1260301,0,-1,5.040625,0.0,0.3000609129308672,0.0268314115568759
No teaching,8,0.03,60,1500,1260302,0,-1,5.284375,0.0,0.3245112091280221,0.0624771233716393
No teaching,8,0.03,60,1500,1260303,0,-1,4.25,0.0,0.2344181636288421,0.0187323235779152
No teaching,8,0.03,60,1500,1260304,0,-1,4.771875,0.0,0.3080191625311878,0.0373895270446887
No teaching,8,0.03,60,1500,1260305,0,-1,5.121875,0.003125,0.3311919238038595,0.058071624372066
No teaching,8,0.03,60,1500,1260306,0,-1,4.159375,0.0,0.210375077547562,0.0159855058553782
No teaching,8,0.03,60,1500,1260307,0,-1,4.3,0.0,0.2638220055488997,0.0218508065155207
No teaching,8,0.03,60,1500,1260308,0,-1,4.7125,0.0,0.286077988521244,0.025382368536892
No teaching,8,0.03,60,1500,1260309,0,-1,5.040625,0.0,0.2897076811449172,0.0741462545444265
No teaching,8,0.03,60,1500,1260310,0,-1,4.021875,0.0,0.2247600543674021,0.0159989840882479
No teaching,8,0.03,60,1500,1260311,0,-1,5.684375,0.0,0.3574448999350593,0.0802974391329431
No teaching,8,0.03,60,1500,1260312,0,-1,4.303125,0.0,0.2569559488810159,0.0236763720233639
No teaching,8,0.03,60,1500,1260313,0,-1,5.028125,0.0,0.3088688159831351,0.0440845910680953
No teaching,8,0.03,60,1500,1260314,0,-1,5.7125,0.0,0.3450206829129505,0.0729133711153432
No teaching,8,0.03,60,1500,1260315,0,-1,4.96875,0.0,0.2870598956904187,0.0581549342097489
No teaching,8,0.03,60,1500,1260316,0,-1,5.115625,0.0,0.3155146552224653,0.0483421079448316
No teaching,8,0.03,60,1500,1260317,0,-1,4.609375,0.0,0.2679865733332039,0.0337267405658317
No teaching,8,0.03,60,1500,1260318,0,-1,4.78125,0.0,0.2982937795691414,0.0278124152706706
No teaching,8,0.03,60,1500,1260319,0,-1,4.8375,0.0,0.3247355005190325,0.0310739855501257
No teaching,8,0.03,60,1500,1260320,0,-1,4.309375,0.0,0.2607338471111366,0.0191136360850233
No teaching,8,0.03,60,1500,1260321,0,-1,4.375,0.0,0.2700880880455722,0.0205730186265215
No teaching,8,0.03,60,1500,1260322,0,-1,4.090625,0.0,0.238809905810911,0.0170561702013986
No teaching,8,0.03,60,1500,1260323,0,-1,4.584375,0.0,0.2915652218633944,0.0202884508281071
No teaching,8,0.03,60,1500,1260324,0,-1,4.965625,0.0,0.3103809211722593,0.0306900097295644
No teaching,8,0.03,60,1500,1260325,0,-1,4.884375,0.0,0.3400906371616189,0.0331441846036578
No teaching,8,0.03,60,1500,1260326,0,-1,5.009375,0.003125,0.2974582851290884,0.0450636551847949
No teaching,8,0.03,60,1500,1260327,0,-1,4.496875,0.0,0.3022893125479171,0.0220174358812389
No teaching,8,0.03,60,1500,1260328,0,-1,5.03125,0.0,0.3189780369929066,0.055702692685905
No teaching,8,0.03,60,1500,1260329,0,-1,4.753125,0.0,0.2638129463959205,0.031851004341198
No teaching,8,0.03,60,1500,1260330,0,-1,4.36875,0.0,0.2890422336027439,0.0196952819507919
No teaching,8,0.03,60,1500,1260331,0,-1,4.846875,0.0,0.2885088878153649,0.0327010567512727
No teaching,8,0.03,60,1500,1260332,0,-1,4.446875,0.0,0.2727759614611645,0.0179785714457239
No teaching,8,0.03,60,1500,1260333,0,-1,4.334375,0.0,0.2506105343208804,0.0183101933058904
No teaching,8,0.03,60,1500,1260334,0,-1,4.721875,0.0,0.3069736403838402,0.0215635153683356
No teaching,8,0.03,60,1500,1260335,0,-1,4.603125,0.0,0.2865068616242192,0.023607030985986
No teaching,8,0.03,60,1500,1260336,0,-1,4.815625,0.0,0.2791290830868219,0.0276062180925246
No teaching,8,0.03,60,1500,1260337,0,-1,4.390625,0.0,0.2688560337651697,0.0193735534617161
No teaching,8,0.03,60,1500,1260338,0,-1,4.434375,0.0,0.2743876923747835,0.0212785220716046
No teaching,8,0.03,60,1500,1260339,0,-1,4.959375,0.0,0.3109539279799024,0.0455284696922041
No teaching,8,0.03,60,1500,1260340,0,-1,4.709375,0.0,0.2839948175594736,0.0357297705341045
No teaching,8,0.03,60,1500,1260341,0,-1,4.184375,0.0,0.2565056283832573,0.015843027522944
No teaching,8,0.03,60,1500,1260342,0,-1,4.178125,0.0,0.2407048296296269,0.017816508040037
No teaching,8,0.03,60,1500,1260343,0,-1,5.44375,0.003125,0.3374841348631635,0.0851009191075926
No teaching,8,0.03,60,1500,1260344,0,-1,5.15,0.0,0.2954303647348043,0.046512512242255
No teaching,8,0.03,60,1500,1260345,0,-1,4.428125,0.0,0.2847183032177389,0.0189091942740587
No teaching,8,0.03,60,1500,1260346,0,-1,5.053125,0.0,0.2932665458337214,0.0334387452920539
No teaching,8,0.03,60,1500,1260347,0,-1,4.6625,0.0,0.308427316295299,0.0233825732042219
No teaching,8,0.03,60,1500,1260348,0,-1,4.615625,0.0,0.2912174812555091,0.0385838333755621
No teaching,8,0.03,60,1500,1260349,0,-1,3.909375,0.0,0.2196322713569233,0.0153286545954035
No teaching,8,0.06,60,1500,1260600,0,-1,4.384375,0.0,0.2836393900596241,0.0183374547388671
No teaching,8,0.06,60,1500,1260601,0,-1,5.71875,0.0,0.3281456759947813,0.0890050550195016
No teaching,8,0.06,60,1500,1260602,0,-1,5.159375,0.025,0.2828312200892406,0.067386194631578
No teaching,8,0.06,60,1500,1260603,0,-1,4.871875,0.0,0.2871902999607417,0.0452229465075679
No teaching,8,0.06,60,1500,1260604,0,-1,5.0625,0.0,0.3187605540924031,0.0343169508189447
No teaching,8,0.06,60,1500,1260605,0,-1,4.65625,0.0,0.2938764326159955,0.0228108408324079
No teaching,8,0.06,60,1500,1260606,0,-1,4.36875,0.0,0.2489246470717505,0.0190722286759989
No teaching,8,0.06,60,1500,1260607,0,-1,4.5875,0.0,0.2673399540519673,0.021300366961685
No teaching,8,0.06,60,1500,1260608,0,-1,4.334375,0.0,0.2840671462178772,0.0197596946595883
No teaching,8,0.06,60,1500,1260609,0,-1,4.803125,0.0,0.2779651494978079,0.0319871155346161
No teaching,8,0.06,60,1500,1260610,0,-1,4.51875,0.0,0.2953689745102049,0.0199313093820499
No teaching,8,0.06,60,1500,1260611,0,-1,4.871875,0.0,0.30219709986357,0.0256058993834272
No teaching,8,0.06,60,1500,1260612,0,-1,4.8375,0.0,0.2910097108719315,0.0245124254089737
No teaching,8,0.06,60,1500,1260613,0,-1,4.571875,0.0,0.281556788883848,0.0203557220322176
No teaching,8,0.06,60,1500,1260614,0,-1,4.61875,0.0,0.2865677743332601,0.0197623915700766
No teaching,8,0.06,60,1500,1260615,0,-1,4.65,0.0,0.2777799172142535,0.0213954491090546
No teaching,8,0.06,60,1500,1260616,0,-1,4.925,0.0,0.297969107606474,0.034279260686891
No teaching,8,0.06,60,1500,1260617,0,-1,4.321875,0.0,0.2535887224369985,0.018238637108645
No teaching,8,0.06,60,1500,1260618,0,-1,4.56875,0.0,0.2463873612060136,0.0219525692646028
No teaching,8,0.06,60,1500,1260619,0,-1,4.146875,0.0,0.233492565934565,0.0168755352057165
No teaching,8,0.06,60,1500,1260620,0,-1,4.396875,0.0,0.2685278698205408,0.0181712995625543
No teaching,8,0.06,60,1500,1260621,0,-1,5.11875,0.0,0.3165042457775859,0.0272241320988368
No teaching,8,0.06,60,1500,1260622,0,-1,4.6,0.0,0.2587414855323087,0.0323341296218392
No teaching,8,0.06,60,1500,1260623,0,-1,4.1625,0.0,0.2400177619140562,0.0150269780585785
No teaching,8,0.06,60,1500,1260624,0,-1,4.565625,0.0,0.2782011381297112,0.0267348260645276
No teaching,8,0.06,60,1500,1260625,0,-1,4.24375,0.0,0.2372451319862866,0.0176932163328057
No teaching,8,0.06,60,1500,1260626,0,-1,4.365625,0.0,0.2331126706419656,0.0174602482435889
No teaching,8,0.06,60,1500,1260627,0,-1,4.040625,0.0,0.2049953082739479,0.0149788071400592
No teaching,8,0.06,60,1500,1260628,0,-1,4.190625,0.0,0.2357918570351683,0.0177096311833397
No teaching,8,0.06,60,1500,1260629,0,-1,4.890625,0.0,0.2943685250486887,0.0311802067096543
No teaching,8,0.06,60,1500,1260630,0,-1,4.496875,0.0,0.2596937944214097,0.0193347476982252
No teaching,8,0.06,60,1500,1260631,0,-1,4.434375,0.0,0.3040232412673068,0.0196995475211453
No teaching,8,0.06,60,1500,1260632,0,-1,5.0875,0.0,0.3167338457461367,0.0347242462492298
No teaching,8,0.06,60,1500,1260633,0,-1,4.3375,0.0,0.2663403321903023,0.0192526644691758
No teaching,8,0.06,60,1500,1260634,0,-1,4.675,0.0,0.257861996742576,0.0240034586223062
No teaching,8,0.06,60,1500,1260635,0,-1,5.7,0.0,0.3448203295280386,0.0747223054415966
No teaching,8,0.06,60,1500,1260636,0,-1,4.1875,0.0,0.2244515568913369,0.0177989162932834
No teaching,8,0.06,60,1500,1260637,0,-1,4.965625,0.0,0.2903474147292433,0.0273320952792474
No teaching,8,0.06,60,1500,1260638,0,-1,4.590625,0.0,0.2614312782701872,0.0343464752913911
No teaching,8,0.06,60,1500,1260639,0,-1,4.871875,0.0,0.3078887518739638,0.0439626687049639
